,title,link,,
1321,The Persuasive Effects of Character Presence and Product Type on Responses to Advergames,https://www.liebertpub.com//doi/10.1089/cyber.2012.0012,,
1322,Video Game Addiction Test: Validity and Psychometric Characteristics,https://www.liebertpub.com//doi/10.1089/cyber.2012.0007,,
1323,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1555,,
1324,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2012.1556,,
1325,"As Parents Invade Facebook, Teens Tweet More",https://www.liebertpub.com//doi/10.1089/cyber.2012.1554,,
1326,Technological Advancements and Internet Sexuality: Does Private Access to the Internet Influence Online Sexual Behavior?,https://www.liebertpub.com//doi/10.1089/cyber.2011.0188,,
1327,Morally Disengaged and Unempathic: Do Cyberbullies Fit These Definitions? An Exploratory Study,https://www.liebertpub.com//doi/10.1089/cyber.2012.0046,,
1328,Virtually Ostracized: Studying Ostracism in Immersive Virtual Environments,https://www.liebertpub.com//doi/10.1089/cyber.2012.0113,,
1329,"The Relationships Between Internet Addiction, Subjective Vitality, and Subjective Happiness",https://www.liebertpub.com//doi/10.1089/cyber.2011.0609,,
1330,Bridging the Gap on Facebook: Assessing Intergroup Contact and Its Effects for Intergroup Relations,https://www.liebertpub.com//doi/10.1089/cyber.2011.0569,,
1331,Patterns of Choices on Video Game Genres and Internet Addiction,https://www.liebertpub.com//doi/10.1089/cyber.2012.0064,,
1332,Evaluation of an Internet?“Short Message Service?“Based Intervention for Promoting Physical Activity in Hong Kong Chinese Adolescent School Children: A Pilot Study,https://www.liebertpub.com//doi/10.1089/cyber.2012.0161,,
1333,Am I My Avatar? A Tool to Investigate Virtual Body Image Representation in Adolescence,https://www.liebertpub.com//doi/10.1089/cyber.2012.0057,,
1334,Pals in Power Armor: Attribution of Human-Like Emotions to Video Game Characters in an Ingroup/Outgroup Situation,https://www.liebertpub.com//doi/10.1089/cyber.2012.0111,,
1335,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1552,,
1336,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2012.1553,,
1337,We'll Miss You Steve: How the Death of a Technology Innovator Emotionally Impacts Those Who Use and Love His Digital Devices,https://www.liebertpub.com//doi/10.1089/cyber.2011.0623,,
1338,The Real You? The Role of Visual Cues and Comment Congruence in Perceptions of Social Attractiveness from Facebook Profiles,https://www.liebertpub.com//doi/10.1089/cyber.2011.0511,,
1339,"Microblogging, Online Expression, and Political Efficacy Among Young Chinese Citizens: The Moderating Role of Information and Entertainment Needs in the Use of Weibo",https://www.liebertpub.com//doi/10.1089/cyber.2012.0109,,
1340,Human Flesh Search: A Supplemental Review,https://www.liebertpub.com//doi/10.1089/cyber.2011.0481,,
1341,Explaining the Use of Text-Based Communication Media: An Examination of Three Theories of Media Use,https://www.liebertpub.com//doi/10.1089/cyber.2012.0121,,
1342,Feeling the Need for (Personalized) Speed: How Natural Controls and Customization Contribute to Enjoyment of a Racing Game Through Enhanced Immersion,https://www.liebertpub.com//doi/10.1089/cyber.2012.0025,,
1343,"Gender, Internet Experience, Internet Identification, and Internet Anxiety: A Ten-Year Followup",https://www.liebertpub.com//doi/10.1089/cyber.2012.0033,,
1344,Impulsivity in Internet Addiction: A Comparison with Pathological Gambling,https://www.liebertpub.com//doi/10.1089/cyber.2012.0063,,
1345,Exploring Replay Value: Shifts and Continuities in User Experiences Between First and Second Exposure to an Interactive Story,https://www.liebertpub.com//doi/10.1089/cyber.2011.0437,,
1346,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1551,,
1347,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2012.1550,,
1348,Cyberbullying: The Challenge to Define,https://www.liebertpub.com//doi/10.1089/cyber.2011.0588,,
1349,Social Network Profiles as Information Sources for Adolescents' Offline Relations,https://www.liebertpub.com//doi/10.1089/cyber.2011.0557,,
1350,Impact of Cognitive Absorption on Facebook on Students' Achievement,https://www.liebertpub.com//doi/10.1089/cyber.2011.0390,,
1351,Exploring the Motivations of Facebook Use in Taiwan,https://www.liebertpub.com//doi/10.1089/cyber.2011.0611,,
1352,Motivations and Usage Patterns of Weibo,https://www.liebertpub.com//doi/10.1089/cyber.2011.0615,,
1353,"Adolescent Internet Addiction: Testing the Association Between Self-Esteem, the Perception of Internet Attributes, and Preference for Online Social Interactions",https://www.liebertpub.com//doi/10.1089/cyber.2011.0358,,
1354,Relationship Between Facebook Use and Problematic Internet Use Among College Students,https://www.liebertpub.com//doi/10.1089/cyber.2010.0410,,
1355,The Willingness of Medical Students to Use Facebook as a Training Channel for Professional Habits: The Case of Influenza Vaccination,https://www.liebertpub.com//doi/10.1089/cyber.2011.0457,,
1356,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1548,,
1357,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2012.1549,,
1358,Self-Tracking: Better Medicine Through Pattern Recognition,https://www.liebertpub.com//doi/10.1089/cyber.2012.1545,,
1359,The Contribution of Facebook to the 2011 Tunisian Revolution: A Cyberpsychological Insight,https://www.liebertpub.com//doi/10.1089/cyber.2011.0177,,
1360,Self-Disclosure Among Bloggers: Re-Examination of Social Penetration Theory,https://www.liebertpub.com//doi/10.1089/cyber.2011.0403,,
1361,Defending the Doomed: Implicit Strategies Concerning Protection of First-Person Shooter Games,https://www.liebertpub.com//doi/10.1089/cyber.2011.0583,,
1362,Balancing Participation and Risks in Children's Internet Use: The Role of Internet Literacy and Parental Mediation,https://www.liebertpub.com//doi/10.1089/cyber.2011.0552,,
1363,"Interrelations Between Virtual-World and Real-World Activities: Comparison of Genders, Age Groups, and Pathological and Nonpathological Internet Users",https://www.liebertpub.com//doi/10.1089/cyber.2011.0337,,
1364,Association Between Problematic Internet Use and Impulse Control Disorders Among Iranian University Students,https://www.liebertpub.com//doi/10.1089/cyber.2011.0548,,
1365,Using an Eye-Tracker to Assess the Effectiveness of a Three-Dimensional Riding Simulator in Increasing Hazard Perception,https://www.liebertpub.com//doi/10.1089/cyber.2010.0610,,
1366,Effect of Playing Violent Video Games Cooperatively or Competitively on Subsequent Cooperative Behavior,https://www.liebertpub.com//doi/10.1089/cyber.2011.0308,,
1367,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1547,,
1368,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1540,,
1369,ICT: This Transformer Isn't Science Fiction,https://www.liebertpub.com//doi/10.1089/cyber.2012.1543,,
1370,Gaming Mindsets: Implicit Theories in Serious Game Learning,https://www.liebertpub.com//doi/10.1089/cyber.2011.0328,,
1371,Participation Willingness in Web Surveys: Exploring Effect of Sponsoring Corporation's and Survey Provider's Reputation,https://www.liebertpub.com//doi/10.1089/cyber.2011.0411,,
1372,Searching for Thinspiration: The Nature of Internet Searches for Pro-Eating Disorder Websites,https://www.liebertpub.com//doi/10.1089/cyber.2011.0453,,
1373,Development of a Problematic Mobile Phone Use Scale for Turkish Adolescents,https://www.liebertpub.com//doi/10.1089/cyber.2011.0210,,
1374,A Twin Study of Computer Anxiety in Turkish Adolescents,https://www.liebertpub.com//doi/10.1089/cyber.2011.0499,,
1375,"Child Maltreatment, Alexithymia, and Problematic Internet Use in Young Adulthood",https://www.liebertpub.com//doi/10.1089/cyber.2011.0427,,
1376,Same Same But Different!? The Differential Influence of Smilies and Emoticons on Person Perception,https://www.liebertpub.com//doi/10.1089/cyber.2011.0179,,
1377,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1546,,
1378,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1539,,
1379,Time to Scrap the U.S. System of Medical Device Regulation?,https://www.liebertpub.com//doi/10.1089/cyber.2012.1541,,
1380,Communicating Creativity on YouTube: What and for Whom?,https://www.liebertpub.com//doi/10.1089/cyber.2011.0401,,
1381,The Effect of Linkedin on Deception in Resumes,https://www.liebertpub.com//doi/10.1089/cyber.2011.0389,,
1382,Predicting Undergraduates' Self-Reported Engagement in Traditional and Cyberbullying from Attitudes,https://www.liebertpub.com//doi/10.1089/cyber.2011.0369,,
1383,Cyber Incivility @ Work: The New Age of Interpersonal Deviance,https://www.liebertpub.com//doi/10.1089/cyber.2011.0336,,
1384,Video Game Genre as a Predictor of Problem Use,https://www.liebertpub.com//doi/10.1089/cyber.2011.0387,,
1385,The Prevalence of Problematic Video Gamers in The Netherlands,https://www.liebertpub.com//doi/10.1089/cyber.2011.0248,,
1386,"?œI'm Attached, and I'm a Good Guy/Gal!?? How Character Attachment Influences Pro- and Anti-Social Motivations to Play Massively Multiplayer Online Role-Playing Games",https://www.liebertpub.com//doi/10.1089/cyber.2011.0311,,
1387,Are Online Gamblers More At Risk Than Offline Gamblers?,https://www.liebertpub.com//doi/10.1089/cyber.2011.0260,,
1388,The Online Romance Scam: A Serious Cybercrime,https://www.liebertpub.com//doi/10.1089/cyber.2011.0352,,
1389,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1544,,
1390,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1538,,
1391,"Positive Technology Supports Shift to Preventive, Integrative Health",https://www.liebertpub.com//doi/10.1089/cyber.2011.1533,,
1392,Positive Technology: Using Interactive Technologies to Promote Positive Functioning,https://www.liebertpub.com//doi/10.1089/cyber.2011.0139,,
1393,The Present and Future of Positive Technologies,https://www.liebertpub.com//doi/10.1089/cyber.2011.0140,,
1394,?œAre We Facebook Official???Implications of Dating Partners' Facebook Use and Profiles for Intimate Relationship Satisfaction,https://www.liebertpub.com//doi/10.1089/cyber.2011.0291,,
1395,"Men Are from Mars, Women Are from Venus? Examining Gender Differences in Self-Presentation on Social Networking Sites",https://www.liebertpub.com//doi/10.1089/cyber.2011.0151,,
1396,Representing the Group's Cultural Trauma Online,https://www.liebertpub.com//doi/10.1089/cyber.2011.0292,,
1397,Comparing Online and Offline Self-Disclosure: A Systematic Review,https://www.liebertpub.com//doi/10.1089/cyber.2011.0277,,
1398,An Evaluation of Nonclinical Dissociation Utilizing a Virtual Environment Shows Enhanced Working Memory and Attention,https://www.liebertpub.com//doi/10.1089/cyber.2011.0302,,
1399,?œThey Are Happier and Having Better Lives than I Am?? The Impact of Using Facebook on Perceptions of Others' Lives,https://www.liebertpub.com//doi/10.1089/cyber.2011.0324,,
1400,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2012.1542,,
1401,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1537,,
1402,"Pleasure to Play, Arousal to Stay: The Effect of Player Emotions on Digital Game Preferences and Playing Time",https://www.liebertpub.com//doi/10.1089/cyber.2010.0040,,
1403,Social Anxiety in Online and Real-Life Interaction and Their Associated Factors,https://www.liebertpub.com//doi/10.1089/cyber.2011.0015,,
1404,A Review of Internet Pornography Use Research: Methodology and Content from the Past 10 Years,https://www.liebertpub.com//doi/10.1089/cyber.2010.0477,,
1405,Does Interactive Media Enhance the Management of Stress? Suggestions from a Controlled Study,https://www.liebertpub.com//doi/10.1089/cyber.2011.0141,,
1406,The Influence of Media Type on Attitude Toward Mobile Advertisements Over Time,https://www.liebertpub.com//doi/10.1089/cyber.2011.0061,,
1407,It Is All About Being Popular: The Effects of Need for Popularity on Social Network Site Use,https://www.liebertpub.com//doi/10.1089/cyber.2010.0651,,
1408,Early Detection of Drug Use and Bullying in Secondary School Children by Using a Three-Dimensional Simulation Program,https://www.liebertpub.com//doi/10.1089/cyber.2010.0589,,
1409,Time Perspective as a Predictor of Massive Multiplayer Online Role-Playing Game Playing,https://www.liebertpub.com//doi/10.1089/cyber.2011.0171,,
1410,(In)Visible Threats? The Third-Person Effect in Perceptions of the Influence of Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2011.0054,,
1411,"Infinite Reality: A Synthesis of Man, Machine, and Our Ever-Expanding Digital Universe",https://www.liebertpub.com//doi/10.1089/cyber.2011.1518,,
1412,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1535,,
1413,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1536,,
1414,"Citizen Scientists Generate Benefits for Researchers, Educators, Society, and Themselves",https://www.liebertpub.com//doi/10.1089/cyber.2011.1534,,
1415,"The Pervasiveness, Connectedness, and Intrusiveness of Social Network Site Use Among Young Adolescents",https://www.liebertpub.com//doi/10.1089/cyber.2010.0492,,
1416,College Students' Facebook Stalking of Ex-Partners,https://www.liebertpub.com//doi/10.1089/cyber.2010.0588,,
1417,Facebook Tells Me So: Applying the Theory of Planned Behavior to Understand Partner-Monitoring Behavior on Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2011.0035,,
1418,Why Is Facebook So Successful? Psychophysiological Measures Describe a Core Flow State While Using Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2010.0377,,
1419,"Gratifications, Collective Self-Esteem, Online Emotional Openness, and Traitlike Communication Apprehension as Predictors of Facebook Uses",https://www.liebertpub.com//doi/10.1089/cyber.2010.0042,,
1420,Prevalence and Psychosocial Risk Factors Associated with Internet Addiction in a Nationally Representative Sample of College Students in Taiwan,https://www.liebertpub.com//doi/10.1089/cyber.2010.0574,,
1421,Exploring the Links Between Personality Traits and Motivations to Play Online Games,https://www.liebertpub.com//doi/10.1089/cyber.2010.0502,,
1422,The Influence of Descriptive and Injunctive Peer Norms on Adolescents' Risky Sexual Online Behavior,https://www.liebertpub.com//doi/10.1089/cyber.2010.0510,,
1423,Understanding Cybercrime Perpetrators and the Strategies They Employ in Nigeria,https://www.liebertpub.com//doi/10.1089/cyber.2010.0307,,
1424,The Effectiveness of Personalized E-mail Newsletters and the Role of Personal Characteristics,https://www.liebertpub.com//doi/10.1089/cyber.2011.0050,,
1425,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1532,,
1426,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1527,,
1427,"Build Trust, Engage People to Increase Understanding of Science",https://www.liebertpub.com//doi/10.1089/cyber.2011.1530,,
1428,Time to Face It! Facebook Intrusion and the Implications for Romantic Jealousy and Relationship Satisfaction,https://www.liebertpub.com//doi/10.1089/cyber.2010.0318,,
1429,?œWhose Second Life Is This???How Avatar-Based Racial Cues Shape Ethno-Racial Minorities' Perception of Virtual Worlds,https://www.liebertpub.com//doi/10.1089/cyber.2010.0501,,
1430,Are Cyberbullies Less Empathic? Adolescents' Cyberbullying Behavior and Empathic Responsiveness,https://www.liebertpub.com//doi/10.1089/cyber.2010.0445,,
1431,"Hostility in the Real World and Online: The Effect of Internet Addiction, Depression, and Online Activity",https://www.liebertpub.com//doi/10.1089/cyber.2010.0393,,
1432,Confirmation of the Three-Factor Model of Problematic Internet Use on Off-Line Adolescent and Adult Samples,https://www.liebertpub.com//doi/10.1089/cyber.2010.0345,,
1433,Comparison of Problematic Internet and Alcohol Use and Attachment Styles Among Industrial Workers in Korea,https://www.liebertpub.com//doi/10.1089/cyber.2010.0470,,
1434,A Controlled Trial of an Internet-Based Intervention Program for Cannabis Users,https://www.liebertpub.com//doi/10.1089/cyber.2010.0506,,
1435,Is Playing Exergames Really Exercising? A Meta-Analysis of Energy Expenditure in Active Video Games,https://www.liebertpub.com//doi/10.1089/cyber.2010.0578,,
1436,Dealing with Dissonance: Responding to an Incongruent Test Result in a New Media Environment,https://www.liebertpub.com//doi/10.1089/cyber.2010.0479,,
1437,Effect of Opponent Type on Moral Emotions and Responses to Video Game Play,https://www.liebertpub.com//doi/10.1089/cyber.2010.0523,,
1438,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1531,,
1439,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1526,,
1440,What Would Happen If We Treated Scientists Like Rock Stars?,https://www.liebertpub.com//doi/10.1089/cyber.2011.1523,,
1441,Intention to Continue Using Facebook Fan Pages from the Perspective of Social Capital Theory,https://www.liebertpub.com//doi/10.1089/cyber.2010.0472,,
1442,Boundaries to the Articulation of Possible Selves Through Social Networking Sites: The Case of Facebook Profilers' Social Connectedness,https://www.liebertpub.com//doi/10.1089/cyber.2010.0612,,
1443,Exploring the Underlying Structure of Personal Web Usage in the Workplace,https://www.liebertpub.com//doi/10.1089/cyber.2010.0136,,
1444,Communication Patterns and Satisfaction Levels in Three-Dimensional Versus Real-Life Intimate Relationships,https://www.liebertpub.com//doi/10.1089/cyber.2010.0468,,
1445,Problematic Video Game Use: Estimated Prevalence and Associations with Mental and Physical Health,https://www.liebertpub.com//doi/10.1089/cyber.2010.0260,,
1446,Grand Theft Auto IV Comes to Singapore: Effects of Repeated Exposure to Violent Video Games on Aggression,https://www.liebertpub.com//doi/10.1089/cyber.2010.0115,,
1447,Gender Effects in Gaming Research: A Case for Regression Residuals?,https://www.liebertpub.com//doi/10.1089/cyber.2010.0547,,
1448,Influence of Mental Imagery on Spatial Presence and Enjoyment Assessed in Different Types of Media,https://www.liebertpub.com//doi/10.1089/cyber.2010.0287,,
1449,The Role of Health Anxiety in Online Health Information Search,https://www.liebertpub.com//doi/10.1089/cyber.2010.0425,,
1450,Factors Influencing the Intention to Watch Online Video Advertising,https://www.liebertpub.com//doi/10.1089/cyber.2009.0305,,
1451,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1529,,
1452,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1525,,
1453,Should Adult Sexting Be Considered for the DSM?,https://www.liebertpub.com//doi/10.1089/cyber.2011.1522,,
1454,Manifestations of Personality in Online Social Networks: Self-Reported Facebook-Related Behaviors and Observable Profile Information,https://www.liebertpub.com//doi/10.1089/cyber.2010.0087,,
1455,Problematic Video Game Play in a College Sample and Its Relationship to Time Management Skills and Attention-Deficit/Hyperactivity Disorder Symptomology,https://www.liebertpub.com//doi/10.1089/cyber.2010.0315,,
1456,Internet-Based Intervention for the Treatment of Online Addiction for College Students in China: A Pilot Study of the Healthy Online Self-Helping Center,https://www.liebertpub.com//doi/10.1089/cyber.2010.0167,,
1457,Achieving Effective Learning Effects in the Blended Course: A Combined Approach of Online Self-Regulated Learning and Collaborative Learning with Initiation,https://www.liebertpub.com//doi/10.1089/cyber.2010.0388,,
1458,The Influence of Sexually Explicit Internet Material and Peers on Stereotypical Beliefs About Women's Sexual Roles: Similarities and Differences Between Adolescents and Adults,https://www.liebertpub.com//doi/10.1089/cyber.2010.0189,,
1459,"Predicting Problematic Internet Use in Men and Women: The Contributions of Psychological Distress, Coping Style, and Body Esteem",https://www.liebertpub.com//doi/10.1089/cyber.2010.0314,,
1460,Media Multitasking Behavior: Concurrent Television and Computer Usage,https://www.liebertpub.com//doi/10.1089/cyber.2010.0350,,
1461,"Examining the Influence of Actual-Ideal Self-Discrepancies, Depression, and Escapism, on Pathological Gaming Among Massively Multiplayer Online Adolescent Gamers",https://www.liebertpub.com//doi/10.1089/cyber.2010.0463,,
1462,Knowledge-Sharing Intention in a Virtual Community: A Study of Participants in the Chinese Wikipedia,https://www.liebertpub.com//doi/10.1089/cyber.2010.0106,,
1463,Classifying and Profiling Social Networking Site Users: A Latent Segmentation Approach,https://www.liebertpub.com//doi/10.1089/cyber.2010.0346,,
1464,The Pleasures of Success: Game-Related Efficacy Experiences as a Mediator Between Player Performance and Game Enjoyment,https://www.liebertpub.com//doi/10.1089/cyber.2010.0358,,
1465,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1528,,
1466,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1524,,
1467,Who Gets Funding? Let the People Decide,https://www.liebertpub.com//doi/10.1089/cyber.2011.1520,,
1468,Auction Fever: Exploring Informational Social Influences on Bidder Choices,https://www.liebertpub.com//doi/10.1089/cyber.2009.0355,,
1469,Virtual/Real Transfer of Spatial Knowledge: Benefit from Visual Fidelity Provided in a Virtual Environment and Impact of Active Navigation,https://www.liebertpub.com//doi/10.1089/cyber.2009.0187,,
1470,Friend Me or You'll Strain Us: Understanding Negative Events That Occur over Social Networking Sites,https://www.liebertpub.com//doi/10.1089/cyber.2010.0140,,
1471,Internet for the Internationals: Effects of Internet Use Motivations on International Students' College Adjustment,https://www.liebertpub.com//doi/10.1089/cyber.2010.0406,,
1472,"Do Violent Video Games Impair The Effectiveness of In-Game Advertisements? The Impact of Gaming Environment on Brand Recall, Brand Attitude, and Purchase Intention",https://www.liebertpub.com//doi/10.1089/cyber.2010.0031,,
1473,No Crossed Wires: Cell Phone Communication in Parent-Adolescent Relationships,https://www.liebertpub.com//doi/10.1089/cyber.2009.0455,,
1474,An Empirical Analysis of Online Gamers' Perceptions of Game Items: Modified Theory of Consumption Values Approach,https://www.liebertpub.com//doi/10.1089/cyber.2010.0253,,
1475,Is an Interest in Computers or Individual/Team Sports Associated with Adolescent Psychiatric Disorders?,https://www.liebertpub.com//doi/10.1089/cyber.2010.0193,,
1476,Daily Patterns of Communication and Contact Between Italian Early Adolescents and Their Friends,https://www.liebertpub.com//doi/10.1089/cyber.2010.0208,,
1477,"The Closer the Relationship, the More the Interaction on Facebook? Investigating the Case of Taiwan Users",https://www.liebertpub.com//doi/10.1089/cyber.2010.0267,,
1478,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1521,,
1479,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1513,,
1480,The Impact of Personalized Social Cues of Immediacy on Consumers' Information Disclosure: A Social Cognitive Approach,https://www.liebertpub.com//doi/10.1089/cyber.2010.0069,,
1481,Gaming Across Different Consoles: Exploring the Influence of Control Scheme on Game-Player Enjoyment,https://www.liebertpub.com//doi/10.1089/cyber.2010.0146,,
1482,Effects of Cell-Phone and Text-Message Distractions on True and False Recognition,https://www.liebertpub.com//doi/10.1089/cyber.2010.0129,,
1483,The Facebook Paths to Happiness: Effects of the Number of Facebook Friends and Self-Presentation on Subjective Well-Being,https://www.liebertpub.com//doi/10.1089/cyber.2010.0374,,
1484,Psychological Underpinnings of Intrafamilial Computer-Mediated Communication: A Preliminary Exploration of CMC Uptake with Parents and Siblings,https://www.liebertpub.com//doi/10.1089/cyber.2010.0289,,
1485,Watching Pornographic Pictures on the Internet: Role of Sexual Arousal Ratings and Psychological?“Psychiatric Symptoms for Using Internet Sex Sites Excessively,https://www.liebertpub.com//doi/10.1089/cyber.2010.0222,,
1486,Creation and Validation of the Personal Blogging Style Scale,https://www.liebertpub.com//doi/10.1089/cyber.2010.0130,,
1487,An Opportunistic Validation of Studies on the Psychosocial Benefits of Blogging,https://www.liebertpub.com//doi/10.1089/cyber.2010.0202,,
1488,Internet-Addicted Kids and South Korean Government Efforts: Boot-Camp Case,https://www.liebertpub.com//doi/10.1089/cyber.2009.0331,,
1489,In Their Own Words: Why Teenagers Don't Use Social Networking Sites,https://www.liebertpub.com//doi/10.1089/cyber.2010.0016,,
1490,Prevalence of Internet Addiction in Latino Adolescents with Psychiatric Diagnosis,https://www.liebertpub.com//doi/10.1089/cyber.2010.0252,,
1491,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1519,,
1492,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1512,,
1493,What Will It Take to Get IRB Reform?,https://www.liebertpub.com//doi/10.1089/cyber.2011.1516,,
1494,The Measurement of Cyberbullying: Dimensional Structure and Relative Item Severity and Discrimination,https://www.liebertpub.com//doi/10.1089/cyber.2010.0002,,
1495,The Wired Generation: Academic and Social Outcomes of Electronic Media Use Among University Students,https://www.liebertpub.com//doi/10.1089/cyber.2010.0135,,
1496,Impact of an Interactive Anti-Speeding Threat Appeal: How Much Threat Is Too Much?,https://www.liebertpub.com//doi/10.1089/cyber.2009.0303,,
1497,Regular and Problematic Leisure-Time Internet Use in the Community: Results from a German Population-Based Survey,https://www.liebertpub.com//doi/10.1089/cyber.2010.0199,,
1498,Has Cyber Technology Produced a New Group of Peer Aggressors?,https://www.liebertpub.com//doi/10.1089/cyber.2010.0108,,
1499,Deficits in Early-Stage Face Perception in Excessive Internet Users,https://www.liebertpub.com//doi/10.1089/cyber.2009.0333,,
1500,Social Comparison 2.0: Examining the Effects of Online Profiles on Social-Networking Sites,https://www.liebertpub.com//doi/10.1089/cyber.2010.0120,,
1501,"Teenage Uploaders on YouTube: Networked Public Expectancies, Online Feedback Preference, and Received On-Platform Feedback",https://www.liebertpub.com//doi/10.1089/cyber.2010.0225,,
1502,The Effect of Search Condition and Advertising Type on Visual Attention to Internet Advertising,https://www.liebertpub.com//doi/10.1089/cyber.2010.0075,,
1503,Handle with Care: The Impact of Using Java Applets in Web-Based Studies on Dropout and Sample Composition,https://www.liebertpub.com//doi/10.1089/cyber.2010.0052,,
1504,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1517,,
1505,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1511,,
1506,Investment in Innovation: Lessons Learned from China,https://www.liebertpub.com//doi/10.1089/cyber.2011.1514,,
1507,The Relationship Between Facebook and the Well-Being of Undergraduate College Students,https://www.liebertpub.com//doi/10.1089/cyber.2010.0061,,
1508,Is Basic Personality Related to Violent and Non-Violent Video Game Play and Preferences?,https://www.liebertpub.com//doi/10.1089/cyber.2010.0076,,
1509,Understanding Antecedents of Continuance Intention in Social-Networking Services,https://www.liebertpub.com//doi/10.1089/cyber.2010.0009,,
1510,Avatars and Emotional Engagement in Asynchronous Online Communication,https://www.liebertpub.com//doi/10.1089/cyber.2010.0083,,
1511,"Social Activities, Self-Efficacy, Game Attitudes, and Game Addiction",https://www.liebertpub.com//doi/10.1089/cyber.2009.0289,,
1512,"A Randomized, Controlled Trial of Virtual Reality-Graded Exposure Therapy for Post-Traumatic Stress Disorder in Active Duty Service Members with Combat-Related Post-Traumatic Stress Disorder",https://www.liebertpub.com//doi/10.1089/cyber.2011.0003,,
1513,"Internet Self-Efficacy, the Need for Cognition, and Sensation Seeking as Predictors of Problematic Use of the Internet",https://www.liebertpub.com//doi/10.1089/cyber.2009.0462,,
1514,Using Decoy Effects to Influence an Online Brand Choice: The Role of Price?“Quality Trade-Offs,https://www.liebertpub.com//doi/10.1089/cyber.2009.0262,,
1515,Applying the Expectancy Disconfirmation and Regret Theories to Online Consumer Behavior,https://www.liebertpub.com//doi/10.1089/cyber.2009.0236,,
1516,Peer Counseling in an Online Chat Service: A Content Analysis of Social Support,https://www.liebertpub.com//doi/10.1089/cyber.2010.0163,,
1517,"Use of Social Network Sites and Instant Messaging Does Not Lead to Increased Offline Social Network Size, or to Emotionally Closer Relationships with Offline Network Members",https://www.liebertpub.com//doi/10.1089/cyber.2010.0161,,
1518,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2011.1515,,
1519,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2011.1510,,
1520,Identifying Specific Cues and Contexts Related to Smoking Craving for the Development of Effective Virtual Environments,https://www.liebertpub.com//doi/10.1089/cyber.2010.0012,,
1521,The Role of Immersion and Narrative in Mediated Presence: The Virtual Hospital Experience,https://www.liebertpub.com//doi/10.1089/cyber.2010.0100,,
1522,It's Complicated: Facebook Users' Political Participation in the 2008 Election,https://www.liebertpub.com//doi/10.1089/cyber.2009.0226,,
1523,Does Computerized Working Memory Training with Game Elements Enhance Motivation and Training Efficacy in Children with ADHD?,https://www.liebertpub.com//doi/10.1089/cyber.2009.0206,,
1524,The Relation of Internet Use to Prosocial and Antisocial Behavior in Chinese Adolescents,https://www.liebertpub.com//doi/10.1089/cyber.2009.0347,,
1525,The Awareness and Want Matrix with Adoption Gap Ratio Analysis for e-Service Diffusion Effect,https://www.liebertpub.com//doi/10.1089/cyber.2009.0349,,
1526,"A Psychometric Comparison of the Internet Addiction Test, the Internet-Related Problem Scale, and Self-Diagnosis",https://www.liebertpub.com//doi/10.1089/cyber.2010.0151,,
